ItemID,year,WeekIdentifier,SalesChannel,Territory,NewBasePrice,SellingStoresRatio,SalesQuantity,revenues,Category,SubCategory,Cat,SubCat,Item
OqBDsac45,2019,8,Stores,AXX,20.98,0.1648,19.0,398.62,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,OqBDs
OqBDsac45,2019,8,Stores,YXX,20.98,0.0226999999999999,8.0,167.84,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,OqBDs
L8XSNbE27,2019,8,Stores,AXX,22.28,0.2732,72.0,1604.16,bwPDJC3m,xdDed-iG,bwPD,xdDe,L8XSN
L8XSNbE27,2019,8,Stores,YXX,19.08,0.0495,6.0,114.48,bwPDJC3m,xdDed-iG,bwPD,xdDe,L8XSN
7J5CXrU28,2019,8,Stores,AXX,24.86,0.0923,6.0,149.16,xF4EZaTy,AunzRwr2,xF4E,Aunz,7J5CX
Ehc_Blo65,2019,8,Stores,AXX,16.56,0.5337000000000001,49.0,811.44,HZlnatsW,yo2ZtUyf,HZln,yo2Z,Ehc_B
Ehc_Blo65,2019,8,Stores,YXX,12.01,0.1403,7.0,84.07,HZlnatsW,yo2ZtUyf,HZln,yo2Z,Ehc_B
wJicCFw87,2019,8,Stores,AXX,19.38,0.0935,38.0,736.44,xF4EZaTy,AunzRwr2,xF4E,Aunz,wJicC
wJicCFw87,2019,8,Stores,YXX,21.96,0.0589,2.0,43.92,xF4EZaTy,AunzRwr2,xF4E,Aunz,wJicC
tRyeRGg12,2019,8,Stores,AXX,15.23,0.2067,21.0,319.83,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,tRyeR
tRyeRGg12,2019,8,Stores,YXX,13.91,0.0945,4.0,55.64,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,tRyeR
UvtEpOI58,2019,8,Stores,AXX,17.89,0.1075,23.0,411.47,HZlnatsW,14iCK1vp,HZln,14iC,UvtEp
UvtEpOI58,2019,8,Stores,YXX,17.89,0.0499,6.0,107.34,HZlnatsW,14iCK1vp,HZln,14iC,UvtEp
nJDsQLk74,2019,8,Stores,AXX,14.48,0.5374,114.0,1650.72,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,nJDsQ
nJDsQLk74,2019,8,Stores,YXX,20.83,0.1008,14.0,291.62,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,nJDsQ
grcWcmA91,2019,8,Stores,AXX,21.09,0.0540999999999999,6.0,126.54,HZlnatsW,14iCK1vp,HZln,14iC,grcWc
TNoPm4w52,2019,8,Stores,AXX,21.59,0.1433,24.0,518.16,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,TNoPm
TNoPm4w52,2019,8,Stores,YXX,21.59,0.0269,6.0,129.54,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,TNoPm
3pVwnBA95,2019,8,Stores,YXX,19.08,0.0504,10.0,190.8,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,3pVwn
3pVwnBA95,2019,8,Stores,AXX,18.28,0.2062,105.0,1919.4,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,3pVwn
Xq3xDE495,2019,8,Stores,AXX,24.65,0.1335,41.0,1010.65,HZlnatsW,14iCK1vp,HZln,14iC,Xq3xD
Xq3xDE495,2019,8,Stores,YXX,24.65,0.1005,9.0,221.85,HZlnatsW,14iCK1vp,HZln,14iC,Xq3xD
j1fixsE12,2019,8,Stores,AXX,21.82,0.3409,88.0,1920.16,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,j1fix
j1fixsE12,2019,8,Stores,YXX,21.82,0.0857,10.0,218.2,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,j1fix
Sp6FmlM84,2019,8,Stores,AXX,19.01,0.6193000000000001,126.0,2395.26,xF4EZaTy,AunzRwr2,xF4E,Aunz,Sp6Fm
Sp6FmlM84,2019,8,Stores,YXX,18.46,0.1299,10.0,184.6,xF4EZaTy,AunzRwr2,xF4E,Aunz,Sp6Fm
xWuIFzs92,2019,8,Stores,AXX,22.14,0.0779,21.0,464.94,bwPDJC3m,xdDed-iG,bwPD,xdDe,xWuIF
xWuIFzs92,2019,8,Stores,YXX,22.14,0.0609,6.0,132.84,bwPDJC3m,xdDed-iG,bwPD,xdDe,xWuIF
3oF50J042,2019,8,Stores,YXX,29.61,0.0228,7.0,207.27,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,3oF50
KgZOD-E16,2019,8,Stores,AXX,22.98,0.1101999999999999,20.0,459.6,HZlnatsW,OzTP0IWS,HZln,OzTP,KgZOD
LBs6nUA49,2019,8,Stores,AXX,19.48,0.2783,65.0,1266.2,HZlnatsW,14iCK1vp,HZln,14iC,LBs6n
LBs6nUA49,2019,8,Stores,YXX,16.83,0.0623,11.0,185.13,HZlnatsW,14iCK1vp,HZln,14iC,LBs6n
Qb2HtMQ94,2019,8,Stores,AXX,16.23,0.6612,72.0,1168.56,HZlnatsW,yo2ZtUyf,HZln,yo2Z,Qb2Ht
Qb2HtMQ94,2019,8,Stores,YXX,17.91,0.0603,4.0,71.64,HZlnatsW,yo2ZtUyf,HZln,yo2Z,Qb2Ht
mTjrNCQ80,2019,8,Stores,YXX,21.02,0.0925,5.0,105.1,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,mTjrN
dlhQKSg21,2019,8,Stores,AXX,18.88,0.6378499999999999,160.0,3020.8,HZlnatsW,yo2ZtUyf,HZln,yo2Z,dlhQK
dlhQKSg21,2019,8,Stores,YXX,18.88,0.2156,18.0,339.84,HZlnatsW,yo2ZtUyf,HZln,yo2Z,dlhQK
mTjrNCQ80,2019,8,Stores,AXX,21.02,0.1648,19.0,399.38,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,mTjrN
KQINzvc39,2019,8,Stores,AXX,20.18,0.3285,50.0,1009.0,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,KQINz
KQINzvc39,2019,8,Stores,YXX,23.21,0.0264,5.0,116.05,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,KQINz
GfgvS-U47,2019,8,Stores,AXX,20.87,0.1639,28.0,584.36,HZlnatsW,OzTP0IWS,HZln,OzTP,GfgvS
GfgvS-U47,2019,8,Stores,YXX,20.87,0.0839,4.0,83.48,HZlnatsW,OzTP0IWS,HZln,OzTP,GfgvS
j24Yqy859,2019,8,Stores,YXX,20.86,0.085,1.0,20.86,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,j24Yq
st4x5iI52,2019,8,Stores,AXX,25.92,0.2197,33.0,855.36,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,st4x5
ZG7Y7XY43,2019,8,Stores,AXX,23.18,0.6284000000000001,141.0,3268.38,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,ZG7Y7
ZG7Y7XY43,2019,8,Stores,YXX,24.21,0.1003,29.0,702.09,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,ZG7Y7
jY0LIAk94,2019,8,Stores,YXX,15.05,0.0354,8.0,120.4,HZlnatsW,yo2ZtUyf,HZln,yo2Z,jY0LI
GANFtF414,2019,8,Stores,AXX,18.73,0.0079,7.0,131.11,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,GANFt
jY0LIAk94,2019,8,Stores,AXX,15.05,0.0514,3.0,45.15,HZlnatsW,yo2ZtUyf,HZln,yo2Z,jY0LI
st4x5iI52,2019,8,Stores,YXX,25.92,0.0639,5.0,129.6,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,st4x5
9Exgb9I89,2019,8,Stores,AXX,17.48,0.6011,81.0,1415.88,xF4EZaTy,AunzRwr2,xF4E,Aunz,9Exgb
9Exgb9I89,2019,8,Stores,YXX,21.83,0.1012,5.0,109.15,xF4EZaTy,AunzRwr2,xF4E,Aunz,9Exgb
j24Yqy859,2019,8,Stores,AXX,20.86,0.1207,13.0,271.18,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,j24Yq
2TeO2yY67,2019,8,Stores,AXX,23.77,0.4204,55.0,1307.35,xF4EZaTy,AunzRwr2,xF4E,Aunz,2TeO2
2TeO2yY67,2019,8,Stores,YXX,23.77,0.0517,4.0,95.08,xF4EZaTy,AunzRwr2,xF4E,Aunz,2TeO2
JGvGKGA72,2019,8,Stores,AXX,18.38,0.2054,53.0,974.14,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,JGvGK
JGvGKGA72,2019,8,Stores,YXX,23.96,0.0467,5.0,119.8,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,JGvGK
oITM1EM60,2019,8,Stores,AXX,18.78,0.8052,282.0,5295.96,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,oITM1
oITM1EM60,2019,8,Stores,YXX,17.23,0.1106,28.0,482.44,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,oITM1
te5tHWY15,2019,8,Stores,AXX,21.17,0.1677,46.0,973.82,xF4EZaTy,AunzRwr2,xF4E,Aunz,te5tH
nDfyWuo18,2019,8,Stores,AXX,23.28,0.2532999999999999,63.0,1466.64,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,nDfyW
nDfyWuo18,2019,8,Stores,YXX,22.08,0.0644,11.0,242.88,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,nDfyW
q3ykGyU23,2019,8,Stores,AXX,17.33,0.0652,11.0,190.63,H80alU8y,qE16z6jO,H80a,qE16,q3ykG
T5ibVEI11,2019,8,Stores,AXX,20.48,0.3294,118.0,2416.64,xF4EZaTy,AunzRwr2,xF4E,Aunz,T5ibV
T5ibVEI11,2019,8,Stores,YXX,22.83,0.1184,10.0,228.3,xF4EZaTy,AunzRwr2,xF4E,Aunz,T5ibV
lCK1vAI91,2019,8,Stores,AXX,18.28,0.4045,95.0,1736.6,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,lCK1v
lCK1vAI91,2019,8,Stores,YXX,21.08,0.0944,7.0,147.56,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,lCK1v
8zyNido65,2019,8,Stores,AXX,20.48,0.1357,18.0,368.64,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,8zyNi
8zyNido65,2019,8,Stores,YXX,20.83,0.03,3.0,62.49,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,8zyNi
brc-Edk95,2019,8,Stores,AXX,21.38,0.4331,83.0,1774.54,xF4EZaTy,AunzRwr2,xF4E,Aunz,brc-E
brc-Edk95,2019,8,Stores,YXX,20.96,0.0257999999999999,8.0,167.68,xF4EZaTy,AunzRwr2,xF4E,Aunz,brc-E
Qyk4f6k79,2019,8,Stores,AXX,25.86,0.1797,32.0,827.52,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Qyk4f
Qyk4f6k79,2019,8,Stores,YXX,25.86,0.0609,5.0,129.3,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Qyk4f
M6xOJxU34,2019,8,Stores,AXX,18.38,0.2571,55.0,1010.9,HZlnatsW,yo2ZtUyf,HZln,yo2Z,M6xOJ
M6xOJxU34,2019,8,Stores,YXX,21.96,0.0757,6.0,131.76,HZlnatsW,yo2ZtUyf,HZln,yo2Z,M6xOJ
TCdh0OY88,2019,8,Stores,AXX,23.53,0.1728,17.0,400.01,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,TCdh0
xL2lxmM14,2019,8,Stores,AXX,24.64,0.2263,30.0,739.2,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,xL2lx
xL2lxmM14,2019,8,Stores,YXX,24.64,0.0659,5.0,123.2,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,xL2lx
QoB9lKI59,2019,8,Stores,AXX,22.18,0.0726,18.0,399.24,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,QoB9l
QoB9lKI59,2019,8,Stores,YXX,24.21,0.0259,3.0,72.63,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,QoB9l
SC3SohA28,2019,8,Stores,AXX,17.52,0.1354,8.0,140.16,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,SC3So
SC3SohA28,2019,8,Stores,YXX,17.52,0.0399,7.0,122.64,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,SC3So
QTVbm5878,2019,8,Stores,AXX,18.58,0.756,153.0,2842.74,H80alU8y,qE16z6jO,H80a,qE16,QTVbm
-Wz4IhI48,2019,8,Stores,AXX,17.28,0.138,29.0,501.12,xF4EZaTy,AunzRwr2,xF4E,Aunz,-Wz4I
PhF8UNg40,2019,8,Stores,AXX,18.46,0.0703999999999999,8.0,147.68,bwPDJC3m,xdDed-iG,bwPD,xdDe,PhF8U
PhF8UNg40,2019,8,Stores,YXX,18.46,0.041,4.0,73.84,bwPDJC3m,xdDed-iG,bwPD,xdDe,PhF8U
qLcw7Ok55,2019,8,Stores,AXX,14.58,0.1689,23.0,335.34,HZlnatsW,yo2ZtUyf,HZln,yo2Z,qLcw7
-Wz4IhI48,2019,8,Stores,YXX,23.08,0.0229,5.0,115.4,xF4EZaTy,AunzRwr2,xF4E,Aunz,-Wz4I
qLcw7Ok55,2019,8,Stores,YXX,20.48,0.069,2.0,40.96,HZlnatsW,yo2ZtUyf,HZln,yo2Z,qLcw7
PLlmQh411,2019,8,Stores,YXX,29.66,0.0812,25.0,741.5,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,PLlmQ
68e9wEo79,2019,8,Stores,AXX,21.03,0.1687,37.0,778.11,HZlnatsW,14iCK1vp,HZln,14iC,68e9w
68e9wEo79,2019,8,Stores,YXX,19.16,0.0328,8.0,153.28,HZlnatsW,14iCK1vp,HZln,14iC,68e9w
PLlmQh411,2019,8,Stores,AXX,29.66,0.5659,144.0,4271.04,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,PLlmQ
QTVbm5878,2019,8,Stores,YXX,16.48,0.1502,17.0,280.16,H80alU8y,qE16z6jO,H80a,qE16,QTVbm
0dq3H-w55,2019,8,Stores,YXX,25.29,0.0169,7.0,177.03,H80alU8y,qE16z6jO,H80a,qE16,0dq3H
bPFo3P425,2019,8,Stores,AXX,22.98,0.3664,90.0,2068.2,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,bPFo3
bPFo3P425,2019,8,Stores,YXX,22.98,0.0805,5.0,114.9,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,bPFo3
Z8dHXgo22,2019,8,Stores,AXX,19.58,0.2081,50.0,979.0,HZlnatsW,14iCK1vp,HZln,14iC,Z8dHX
0dq3H-w55,2019,8,Stores,AXX,25.29,0.143,37.0,935.73,H80alU8y,qE16z6jO,H80a,qE16,0dq3H
Z8dHXgo22,2019,8,Stores,YXX,20.48,0.0195,6.0,122.88,HZlnatsW,14iCK1vp,HZln,14iC,Z8dHX
xIdqOfc54,2019,8,Stores,AXX,19.65,0.2322,55.0,1080.75,bwPDJC3m,xdDed-iG,bwPD,xdDe,xIdqO
xIdqOfc54,2019,8,Stores,YXX,19.65,0.0923,13.0,255.45,bwPDJC3m,xdDed-iG,bwPD,xdDe,xIdqO
T1eq7WQ60,2019,8,Stores,YXX,24.62,0.1159,13.0,320.06,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,T1eq7
r6WqKxM62,2019,8,Stores,AXX,13.68,0.4838,64.0,875.52,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,r6WqK
r6WqKxM62,2019,8,Stores,YXX,17.36,0.045,11.0,190.96,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,r6WqK
T1eq7WQ60,2019,8,Stores,AXX,24.62,0.4001,69.0,1698.78,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,T1eq7
DTA26yc55,2019,8,Stores,AXX,19.23,0.1167999999999999,46.0,884.58,xF4EZaTy,sldfL1J4,xF4E,sldf,DTA26
DTA26yc55,2019,8,Stores,YXX,14.91,0.0499,6.0,89.46,xF4EZaTy,sldfL1J4,xF4E,sldf,DTA26
-bJuycQ97,2019,8,Stores,AXX,22.38,0.3436,66.0,1477.08,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,-bJuy
-bJuycQ97,2019,8,Stores,YXX,20.96,0.0347,5.0,104.8,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,-bJuy
cjmpz8Y13,2019,8,Stores,YXX,25.44,0.0499,7.0,178.08,H80alU8y,qE16z6jO,H80a,qE16,cjmpz
I4t3gpQ29,2019,8,Stores,YXX,14.91,0.0827,8.0,119.28,xF4EZaTy,sldfL1J4,xF4E,sldf,I4t3g
HlvPK9g64,2019,8,Stores,AXX,14.13,0.0549,10.0,141.3,xF4EZaTy,sldfL1J4,xF4E,sldf,HlvPK
HlvPK9g64,2019,8,Stores,YXX,21.03,0.0609,4.0,84.12,xF4EZaTy,sldfL1J4,xF4E,sldf,HlvPK
elEGl0E88,2019,8,Stores,AXX,15.68,0.5572,97.0,1520.96,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,elEGl
elEGl0E88,2019,8,Stores,YXX,17.36,0.0941,8.0,138.88,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,elEGl
sGme1MA34,2019,8,Stores,AXX,18.38,0.2537999999999999,58.0,1066.04,xF4EZaTy,sldfL1J4,xF4E,sldf,sGme1
I4t3gpQ29,2019,8,Stores,AXX,16.23,0.2724,33.0,535.59,xF4EZaTy,sldfL1J4,xF4E,sldf,I4t3g
sGme1MA34,2019,8,Stores,YXX,16.96,0.0717,4.0,67.84,xF4EZaTy,sldfL1J4,xF4E,sldf,sGme1
cjmpz8Y13,2019,8,Stores,AXX,25.44,0.0754,12.0,305.28,H80alU8y,qE16z6jO,H80a,qE16,cjmpz
jt8cWCk98,2019,8,Stores,AXX,14.78,0.4985,69.0,1019.82,4ThiCT_Z,8qImFANZ,4Thi,8qIm,jt8cW
Sql_L9E96,2019,8,Stores,AXX,16.35,0.1296999999999999,26.0,425.1,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,Sql_L
Sql_L9E96,2019,8,Stores,YXX,16.35,0.0239,2.0,32.7,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,Sql_L
jt8cWCk98,2019,8,Stores,YXX,16.23,0.0605,11.0,178.53,4ThiCT_Z,8qImFANZ,4Thi,8qIm,jt8cW
_ujqHLc69,2019,8,Stores,AXX,20.48,0.4257,99.0,2027.52,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,_ujqH
_ujqHLc69,2019,8,Stores,YXX,19.83,0.0351999999999999,10.0,198.3,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,_ujqH
vSGR_q473,2019,8,Stores,AXX,24.98,0.2318,50.0,1249.0,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,vSGR_
pWg7qOk67,2019,8,Stores,AXX,20.58,0.2482,40.0,823.2,bwPDJC3m,xdDed-iG,bwPD,xdDe,pWg7q
pWg7qOk67,2019,8,Stores,YXX,19.48,0.0318,2.0,38.96,bwPDJC3m,xdDed-iG,bwPD,xdDe,pWg7q
2x7RS8U29,2019,8,Stores,AXX,13.23,0.8281499999999999,80.0,1058.4,xF4EZaTy,AunzRwr2,xF4E,Aunz,2x7RS
2x7RS8U29,2019,8,Stores,YXX,18.91,0.1414,10.0,189.1,xF4EZaTy,AunzRwr2,xF4E,Aunz,2x7RS
ai8Xi8E40,2019,8,Stores,AXX,16.48,0.3781,97.0,1598.56,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,ai8Xi
ai8Xi8E40,2019,8,Stores,YXX,18.83,0.054,15.0,282.45,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,ai8Xi
BAVExjs39,2019,8,Stores,AXX,15.58,0.4764,93.0,1448.94,HZlnatsW,yo2ZtUyf,HZln,yo2Z,BAVEx
BAVExjs39,2019,8,Stores,YXX,19.48,0.1053,6.0,116.88,HZlnatsW,yo2ZtUyf,HZln,yo2Z,BAVEx
KJmaNg475,2019,8,Stores,AXX,23.98,0.1618,16.0,383.68,HZlnatsW,OzTP0IWS,HZln,OzTP,KJmaN
KJmaNg475,2019,8,Stores,YXX,21.68,0.0169,7.0,151.76,HZlnatsW,OzTP0IWS,HZln,OzTP,KJmaN
Y6BLsSQ30,2019,8,Stores,AXX,19.85,0.2,40.0,794.0,HZlnatsW,OzTP0IWS,HZln,OzTP,Y6BLs
Y6BLsSQ30,2019,8,Stores,YXX,19.85,0.0275,7.0,138.95,HZlnatsW,OzTP0IWS,HZln,OzTP,Y6BLs
ASB7BNc89,2019,8,Stores,AXX,17.23,0.7114999999999999,82.0,1412.86,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ASB7B
ASB7BNc89,2019,8,Stores,YXX,15.91,0.2081,11.0,175.01,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ASB7B
YN_ryFk59,2019,8,Stores,AXX,21.44,0.6019,125.0,2680.0,bwPDJC3m,xdDed-iG,bwPD,xdDe,YN_ry
YN_ryFk59,2019,8,Stores,YXX,21.44,0.1562,18.0,385.92,bwPDJC3m,xdDed-iG,bwPD,xdDe,YN_ry
lKMCdMY54,2019,8,Stores,AXX,20.74,0.3621999999999999,62.0,1285.88,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,lKMCd
lKMCdMY54,2019,8,Stores,YXX,20.74,0.0321,12.0,248.88,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,lKMCd
8LQeE4013,2019,8,Stores,AXX,19.18,0.5261,138.0,2646.84,bwPDJC3m,xdDed-iG,bwPD,xdDe,8LQeE
8LQeE4013,2019,8,Stores,YXX,20.21,0.1416,18.0,363.78,bwPDJC3m,xdDed-iG,bwPD,xdDe,8LQeE
dtYQMwk84,2019,8,Stores,AXX,22.99,0.0394,14.0,321.86,bwPDJC3m,xdDed-iG,bwPD,xdDe,dtYQM
dtYQMwk84,2019,8,Stores,YXX,22.99,0.006,3.0,68.97,bwPDJC3m,xdDed-iG,bwPD,xdDe,dtYQM
nyL0HxM97,2019,8,Stores,AXX,18.73,0.421,64.0,1198.72,HZlnatsW,yo2ZtUyf,HZln,yo2Z,nyL0H
nyL0HxM97,2019,8,Stores,YXX,22.76,0.1038,12.0,273.12,HZlnatsW,yo2ZtUyf,HZln,yo2Z,nyL0H
2L2l5KY52,2019,8,Stores,AXX,17.48,0.1805,32.0,559.36,HZlnatsW,14iCK1vp,HZln,14iC,2L2l5
2L2l5KY52,2019,8,Stores,YXX,20.83,0.0829,3.0,62.49,HZlnatsW,14iCK1vp,HZln,14iC,2L2l5
71RuYuI54,2019,8,Stores,AXX,20.9,0.2606,68.0,1421.2,bwPDJC3m,xdDed-iG,bwPD,xdDe,71RuY
71RuYuI54,2019,8,Stores,YXX,20.9,0.0458,7.0,146.3,bwPDJC3m,xdDed-iG,bwPD,xdDe,71RuY
28sj_po12,2019,8,Stores,AXX,20.28,0.1131,13.0,263.64,xF4EZaTy,AunzRwr2,xF4E,Aunz,28sj_
OAZFJhI70,2019,8,Stores,AXX,16.11,0.4261,115.0,1852.65,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,OAZFJ
OAZFJhI70,2019,8,Stores,YXX,13.44,0.0443,10.0,134.4,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,OAZFJ
21B8XZk74,2019,8,Stores,AXX,15.68,0.1815,26.0,407.68,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,21B8X
21B8XZk74,2019,8,Stores,YXX,19.36,0.0867,8.0,154.88,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,21B8X
-X73Kw436,2019,8,Stores,YXX,16.83,0.038,16.0,269.28,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,-X73K
-X73Kw436,2019,8,Stores,AXX,16.48,0.4392,132.0,2175.36,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,-X73K
KgZOD-E16,2019,8,Stores,YXX,25.68,0.0698,3.0,77.04,HZlnatsW,OzTP0IWS,HZln,OzTP,KgZOD
M1gvyMQ34,2019,8,Stores,AXX,20.73,0.6729,24.0,497.52,HZlnatsW,yo2ZtUyf,HZln,yo2Z,M1gvy
M1gvyMQ34,2019,8,Stores,YXX,21.76,0.0597,7.0,152.32,HZlnatsW,yo2ZtUyf,HZln,yo2Z,M1gvy
LW3ETFg75,2019,8,Stores,AXX,13.58,0.2602,47.0,638.26,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,LW3ET
LW3ETFg75,2019,8,Stores,YXX,15.48,0.1213,11.0,170.28,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,LW3ET
oZicaYA20,2019,8,Stores,YXX,15.44,0.1101999999999999,21.0,324.24,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,oZica
oZicaYA20,2019,8,Stores,AXX,15.44,0.8968999999999999,336.0,5187.84,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,oZica
5bEtm6430,2019,8,Stores,AXX,20.94,0.6406000000000001,130.0,2722.2,xF4EZaTy,AunzRwr2,xF4E,Aunz,5bEtm
5bEtm6430,2019,8,Stores,YXX,20.94,0.0501999999999999,9.0,188.46,xF4EZaTy,AunzRwr2,xF4E,Aunz,5bEtm
7n5yN_M74,2019,8,Stores,AXX,15.58,0.0976,21.0,327.18,bwPDJC3m,xdDed-iG,bwPD,xdDe,7n5yN
7n5yN_M74,2019,8,Stores,YXX,19.48,0.0918,3.0,58.44,bwPDJC3m,xdDed-iG,bwPD,xdDe,7n5yN
Zlx7aUg89,2019,8,Stores,AXX,22.35,0.2219,56.0,1251.6,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,Zlx7a
Zlx7aUg89,2019,8,Stores,YXX,22.35,0.1018,6.0,134.1,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,Zlx7a
4qXcqDw28,2019,8,Stores,AXX,18.43,0.2815999999999999,62.0,1142.66,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,4qXcq
4qXcqDw28,2019,8,Stores,YXX,18.43,0.0559,16.0,294.88,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,4qXcq
fKngcYU31,2019,8,Stores,AXX,19.73,0.3611,57.0,1124.61,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,fKngc
fKngcYU31,2019,8,Stores,YXX,19.73,0.0657,7.0,138.11,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,fKngc
Jz_BJVc94,2019,8,Stores,AXX,25.52,0.1374,17.0,433.84,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,Jz_BJ
9C_KRCs69,2019,8,Stores,YXX,21.83,0.0781999999999999,5.0,109.15,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9C_KR
OldxBNE85,2019,8,Stores,AXX,20.72,0.0938,6.0,124.32,xF4EZaTy,AunzRwr2,xF4E,Aunz,OldxB
OldxBNE85,2019,8,Stores,YXX,20.72,0.0515,5.0,103.6,xF4EZaTy,AunzRwr2,xF4E,Aunz,OldxB
wB6uRQI44,2019,8,Stores,AXX,18.84,0.3472,71.0,1337.64,HZlnatsW,yo2ZtUyf,HZln,yo2Z,wB6uR
wB6uRQI44,2019,8,Stores,YXX,18.84,0.0668,5.0,94.2,HZlnatsW,yo2ZtUyf,HZln,yo2Z,wB6uR
41cRdKw26,2019,8,Stores,YXX,17.44,0.0935,5.0,87.2,xF4EZaTy,AunzRwr2,xF4E,Aunz,41cRd
41cRdKw26,2019,8,Stores,AXX,15.11,0.3985,19.0,287.09,xF4EZaTy,AunzRwr2,xF4E,Aunz,41cRd
EG39mrA84,2019,8,Stores,YXX,27.33,0.0751,9.0,245.97,xF4EZaTy,AunzRwr2,xF4E,Aunz,EG39m
EG39mrA84,2019,8,Stores,AXX,20.08,0.6668,122.0,2449.76,xF4EZaTy,AunzRwr2,xF4E,Aunz,EG39m
